text,label
"Bệnh nhân có các triệu chứng: acidity (acidity), indigestion (indigestion), headache (headache), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), stiff neck (stiff neck), depression (depression), irritability (irritability), visual disturbances (visual disturbances).",Migraine
"Bệnh nhân có các triệu chứng: back pain (back pain), weakness in limbs (weakness in limbs), neck pain (neck pain), dizziness (dizziness), loss of balance (loss of balance).",Cervical Spondylosis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), weakness of one body side (weakness of one body side), altered sensorium (altered sensorium).",Paralysis (brain hemorrhage)
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), fatigue (fatigue), weight loss (weight loss), high fever (high fever), yellowish skin (yellowish skin), dark urine (dark urine), abdominal pain (abdominal pain).",Jaundice
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), high fever (high fever), sweating (sweating), headache (headache), nausea (nausea), diarrhoea (diarrhoea), muscle pain (muscle pain).",Malaria
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), fatigue (fatigue), lethargy (lethargy), high fever (high fever), headache (headache), loss of appetite (loss of appetite), mild fever (mild fever), swelled lymph nodes (swelled lymph nodes), malaise (malaise), red spots over body (red spots over body).",Chickenpox
"Bệnh nhân có các triệu chứng: skin rash (skin rash), chills (chills), joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), loss of appetite (loss of appetite), pain behind the eyes (pain behind the eyes), back pain (back pain), malaise (malaise), muscle pain (muscle pain), red spots over body (red spots over body).",Dengue
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), high fever (high fever), headache (headache), nausea (nausea), constipation (constipation), abdominal pain (abdominal pain), diarrhoea (diarrhoea), toxic look (typhos) (toxic look (typhos)), belly pain (belly pain).",Typhoid
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), diarrhoea (diarrhoea), mild fever (mild fever), yellowing of eyes (yellowing of eyes), muscle pain (muscle pain).",Hepatitis A
"Bệnh nhân có các triệu chứng: itching (itching), fatigue (fatigue), lethargy (lethargy), yellowish skin (yellowish skin), dark urine (dark urine), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellow urine (yellow urine), yellowing of eyes (yellowing of eyes), malaise (malaise), receiving blood transfusion (receiving blood transfusion), receiving unsterile injections (receiving unsterile injections).",Hepatitis B
"Bệnh nhân có các triệu chứng: fatigue (fatigue), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), yellowing of eyes (yellowing of eyes), family history (family history).",Hepatitis C
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Hepatitis D
"Bệnh nhân có các triệu chứng: joint pain (joint pain), vomiting (vomiting), fatigue (fatigue), high fever (high fever), yellowish skin (yellowish skin), dark urine (dark urine), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes), acute liver failure (acute liver failure), coma (coma), stomach bleeding (stomach bleeding).",Hepatitis E
"Bệnh nhân có các triệu chứng: vomiting (vomiting), yellowish skin (yellowish skin), abdominal pain (abdominal pain), swelling of stomach (swelling of stomach), distention of abdomen (distention of abdomen), history of alcohol consumption (history of alcohol consumption), fluid overload.1 (fluid overload.1).",Alcoholic Hepatitis
"Bệnh nhân có các triệu chứng: chills (chills), vomiting (vomiting), fatigue (fatigue), weight loss (weight loss), cough (cough), high fever (high fever), breathlessness (breathlessness), sweating (sweating), loss of appetite (loss of appetite), mild fever (mild fever), yellowing of eyes (yellowing of eyes), swelled lymph nodes (swelled lymph nodes), malaise (malaise), phlegm (phlegm), chest pain (chest pain), blood in sputum (blood in sputum).",Tuberculosis
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), chills (chills), fatigue (fatigue), cough (cough), high fever (high fever), headache (headache), swelled lymph nodes (swelled lymph nodes), malaise (malaise), phlegm (phlegm), throat irritation (throat irritation), redness of eyes (redness of eyes), sinus pressure (sinus pressure), runny nose (runny nose), congestion (congestion), chest pain (chest pain), loss of smell (loss of smell), muscle pain (muscle pain).",Common Cold
"Bệnh nhân có các triệu chứng: chills (chills), fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), sweating (sweating), malaise (malaise), phlegm (phlegm), chest pain (chest pain), fast heart rate (fast heart rate), rusty sputum (rusty sputum).",Pneumonia
"Bệnh nhân có các triệu chứng: constipation (constipation), pain during bowel movements (pain during bowel movements), pain in anal region (pain in anal region), bloody stool (bloody stool), irritation in anus (irritation in anus).",Dimorphic Hemmorhoids (piles)
"Bệnh nhân có các triệu chứng: vomiting (vomiting), breathlessness (breathlessness), sweating (sweating), chest pain (chest pain).",Heart Attack
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cramps (cramps), bruising (bruising), obesity (obesity), swollen legs (swollen legs), swollen blood vessels (swollen blood vessels), prominent veins on calf (prominent veins on calf).",Varicose Veins
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight gain (weight gain), cold hands and feets (cold hands and feets), mood swings (mood swings), lethargy (lethargy), dizziness (dizziness), puffy face and eyes (puffy face and eyes), enlarged thyroid (enlarged thyroid), brittle nails (brittle nails), swollen extremeties (swollen extremeties), depression (depression), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hypothyroidism
"Bệnh nhân có các triệu chứng: fatigue (fatigue), mood swings (mood swings), weight loss (weight loss), restlessness (restlessness), sweating (sweating), diarrhoea (diarrhoea), fast heart rate (fast heart rate), excessive hunger (excessive hunger), muscle weakness (muscle weakness), irritability (irritability), abnormal menstruation (abnormal menstruation).",Hyperthyroidism
"Bệnh nhân có các triệu chứng: vomiting (vomiting), fatigue (fatigue), anxiety (anxiety), sweating (sweating), headache (headache), nausea (nausea), blurred and distorted vision (blurred and distorted vision), excessive hunger (excessive hunger), drying and tingling lips (drying and tingling lips), slurred speech (slurred speech), irritability (irritability), palpitations (palpitations).",Hypoglycemia
"Bệnh nhân có các triệu chứng: joint pain (joint pain), neck pain (neck pain), knee pain (knee pain), hip joint pain (hip joint pain), swelling joints (swelling joints), painful walking (painful walking).",Osteoarthritis
"Bệnh nhân có các triệu chứng: muscle weakness (muscle weakness), stiff neck (stiff neck), swelling joints (swelling joints), movement stiffness (movement stiffness), painful walking (painful walking).",Arthritis
"Bệnh nhân có các triệu chứng: vomiting (vomiting), headache (headache), nausea (nausea), spinning movements (spinning movements), loss of balance (loss of balance), unsteadiness (unsteadiness).",Vertigo
"Bệnh nhân có các triệu chứng: skin rash (skin rash), pus filled pimples (pus filled pimples), blackheads (blackheads), scurring (scurring).",Acne
"Bệnh nhân có các triệu chứng: burning micturition (burning micturition), bladder discomfort (bladder discomfort), foul smell of urine (foul smell of urine), continuous feel of urine (continuous feel of urine).",Urinary Tract Infection
"Bệnh nhân có các triệu chứng: skin rash (skin rash), joint pain (joint pain), skin peeling (skin peeling), silver like dusting (silver like dusting), small dents in nails (small dents in nails), inflammatory nails (inflammatory nails).",Psoriasis
"Bệnh nhân có các triệu chứng: skin rash (skin rash), high fever (high fever), blister (blister), red sore around nose (red sore around nose), yellow crust ooze (yellow crust ooze).",Impetigo
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), nodal skin eruptions (nodal skin eruptions), dischromic  patches (dischromic  patches).",Fungal Infection
"Bệnh nhân có các triệu chứng: continuous sneezing (continuous sneezing), shivering (shivering), chills (chills), watering from eyes (watering from eyes).",Allergy
"Bệnh nhân có các triệu chứng: stomach pain (stomach pain), acidity (acidity), ulcers on tongue (ulcers on tongue), vomiting (vomiting), cough (cough), chest pain (chest pain).",GERD
"Bệnh nhân có các triệu chứng: itching (itching), vomiting (vomiting), yellowish skin (yellowish skin), nausea (nausea), loss of appetite (loss of appetite), abdominal pain (abdominal pain), yellowing of eyes (yellowing of eyes).",Chronic Cholestasis
"Bệnh nhân có các triệu chứng: itching (itching), skin rash (skin rash), stomach pain (stomach pain), burning micturition (burning micturition), spotting  urination (spotting  urination).",Drug Reaction
"Bệnh nhân có các triệu chứng: vomiting (vomiting), indigestion (indigestion), loss of appetite (loss of appetite), abdominal pain (abdominal pain), passage of gases (passage of gases), internal itching (internal itching).",Peptic Ulcer Disease
"Bệnh nhân có các triệu chứng: muscle wasting (muscle wasting), patches in throat (patches in throat), high fever (high fever), extra marital contacts (extra marital contacts).",AIDS
"Bệnh nhân có các triệu chứng: fatigue (fatigue), weight loss (weight loss), restlessness (restlessness), lethargy (lethargy), irregular sugar level (irregular sugar level), blurred and distorted vision (blurred and distorted vision), obesity (obesity), excessive hunger (excessive hunger), increased appetite (increased appetite), polyuria (polyuria).",Diabetes 
"Bệnh nhân có các triệu chứng: vomiting (vomiting), sunken eyes (sunken eyes), dehydration (dehydration), diarrhoea (diarrhoea).",Gastroenteritis
"Bệnh nhân có các triệu chứng: fatigue (fatigue), cough (cough), high fever (high fever), breathlessness (breathlessness), family history (family history), mucoid sputum (mucoid sputum).",Bronchial Asthma
